B_rate,G_A_CH4,G_A_C2H6,G_A_C3H8,G_A_iC4H10,G_A_nC4H10,G_A_iC5H12,G_A_nC5H12,G_A_C6H14,Re_A**2,B_rate**2,w_prev,Cx_A_C3H8**2,Cx_A_iC4H10**2,Cx_A_nC4H10**2,G_B_nC4H10
71.6871795061728,0.08085861813764689,3.193042598604821,26.936321902438404,12.370018988157678,17.383757932628317,3.3659426658404037,3.3487442837470436,4.097378406732606,156558675285.76868,5139.051705550241,0.2793105517765875,1.3841806166259571,0.00883067589543887,0.23969202804002857,17.131416839795328
71.89833078189301,0.0872016338516197,3.2822624499866295,26.739604919921312,12.388666484885974,17.554987824528418,3.4705206128498167,3.469204766147148,4.082197694526681,158768382931.54013,5169.369969222504,0.2782862189495694,1.6745560200935414,1.3883091462689076e-06,0.06367602713214707,17.05597277350926
72.13375432098765,0.09831970418693844,3.6789206664978362,28.59443254615007,12.153957536175504,16.86234398127704,3.1814183463313777,3.137817759065154,3.527765872244384,168986730255.3076,5203.278512440605,0.27942607228503846,4.387193199272374,0.0016131700148691848,0.24901602114365176,17.258597828484838
72.0875549794239,0.10919977228393878,3.9207250932521767,30.27535047120179,12.04590098176449,16.28845075191897,2.8967462921220073,2.81479795787582,3.010491695951166,177251385292.24002,5196.615582911463,0.2820329070793902,0.10871117082154325,0.06382709621281141,0.15701711142698152,17.1389147160165
72.11645366255145,0.10534808416268447,3.807087220991386,30.09947643717502,12.110405168377008,16.348643240764428,2.928678931095024,2.8681363138628795,3.1418854117760917,175238687049.38403,5200.78288886293,0.28414989270996804,3.3501730067387787,0.12015884368811228,0.7232889542284882,16.84476653207388
71.92615218107,0.0713422109420208,2.6791747176076575,22.36697203417219,9.947803947180708,13.844743147807714,2.6429238181273735,2.63806020961771,3.116832011672695,105048504066.3274,5173.37136757444,0.28395555646434023,0.28891179762428354,0.10879200846486432,0.24613832017972337,17.040976835656792
62.28333522633741,0.0820988462803487,2.789665649074079,22.16645224889141,10.124636677052477,14.28619141131856,2.826111839353419,2.8492960198085937,3.3643398008781973,109608708667.6826,3879.213846916322,0.22590646093653327,38.61537510856399,5.873285052698783,10.215909787341321,14.857951986792429
63.6939925925926,0.10544437214049968,3.561732375180518,26.499328881679215,11.488654576035069,15.973079617043537,3.084163706451824,3.0928834286899014,3.704002582285842,152573001424.74658,4056.924692385241,0.23021912681106194,6.491329331932494,0.39065304513859067,0.3269101556662096,15.110763598841578
66.87791176954731,0.09956063813722765,4.2339579879887665,28.64989528083952,11.838241310496521,15.962252454355957,2.886864248426034,2.8496367988592333,3.553146541497812,171285266346.40558,4472.655082655355,0.2669658549870648,2.985357685036969,0.3905902104578225,0.7435889152476811,15.84116735476573
69.3454165432099,0.10318767819944323,4.073403877010843,29.641124948478495,11.9197796143336,15.877961001268085,2.750765840450436,2.658816990514424,3.020372171429581,172455822038.43213,4808.786795551288,0.2788658763529087,6.311855366389338,0.16461607179324972,0.014661601342775098,16.388295191513468
69.98665934156378,0.07588114425744673,2.955178062403289,24.070848693376853,10.247349493075863,13.882682133278788,2.4847193686288973,2.438161899804335,2.8317578556928806,166039035599.71176,4898.132485792096,0.2792899391099722,5.380323624374422,0.0016991744974331978,0.2604409857334102,16.445857137372972
71.33523440329219,0.08768673578901104,3.3703499613138477,28.38984703083483,12.98851839287193,18.132191075831663,3.401377489974856,3.3518362707380063,3.7194225794368134,171128746016.52432,5088.715667372641,0.23368468462171396,11.166696647261716,2.8093964837842824,6.569866101613219,16.725683502840585
72.85406872427983,0.09848247957120458,3.526383004000912,28.110168417030806,12.755009076115002,17.934720971718164,3.510678608572979,3.5287180623893817,4.240958316918767,173914180867.6543,5307.715329682088,0.2893902667178101,0.10256518558885849,0.7584143709821018,1.9782635528812529,17.070994176411745
73.84348724279836,0.11041555025236528,3.8696518946899277,30.101546599234872,12.620294425527556,17.323507223168253,3.2321927938720303,3.2102750190207017,4.043561788238302,186288855115.9814,5452.860608177324,0.29022719976842504,0.1100722145345702,0.1886438451118999,0.7460239769302976,17.29502437280516
74.67202798353908,0.10885292616926914,3.9181485037867243,31.16429701577394,12.570428639969563,16.998157188414762,3.055965274483268,3.003858635835441,3.6152185833261474,188985940340.9696,5575.911763174444,0.2950476253933649,1.9457541929486522,0.033295426425311296,0.0008112727648064074,17.49550121208514
75.14634238683128,0.1062687451247167,3.8848418677374212,31.793689016796023,12.623294643751638,16.8837400578209,2.940876832637975,2.868257850094369,3.1590907027265134,189419107210.74796,5646.972774118875,0.2956358218523617,4.112165907533908,0.0006419051192061995,0.24735107788064295,17.615827291264345
75.2560930041152,0.09092168264908604,3.367329916797202,29.579186212991207,12.765751663979518,17.51636475109214,3.173178086428123,3.133032685073067,3.4483892735232873,172966268651.09293,5663.479534244037,0.2954903002069042,6.156891793964331,0.004599498696184015,0.5359517173708758,17.662359191495355
74.47437604938271,0.08335781699007211,3.0269012354479554,27.173296465565283,12.797402267503333,18.180516422672046,3.5770531838192694,3.6141586298033617,4.275711808408306,161613252088.25662,5546.432687944869,0.28882439275785204,0.06810150683690497,0.00414353344662653,0.021314376628647692,17.555358720817264
74.52821481481483,0.09105020899344242,3.197716877867718,27.848959650140504,12.81469109276364,18.173018897453147,3.5569081390702957,3.5805895602656346,4.229295007056241,168234715768.25348,5554.454803483185,0.2851728874226622,3.812267143479565,0.033624552945875505,0.39082215218835253,17.475581693971208
74.55607736625512,0.09986920899197115,3.456683348612374,29.03709765582415,12.52027537954256,17.434839310601394,3.2853976460732826,3.2712615320967946,4.013059636647232,173561312999.65414,5558.60867224302,0.28868859988632467,3.130149102309093,0.021437610334932224,0.48641865280070845,17.410868262521067
74.48204279835389,0.10946027144013777,3.7170635801459793,30.69517488592486,12.442778608679856,16.886653311995907,3.0046696574592744,2.9450895707535203,3.3491323316174415,181750252408.96252,5547.57469941582,0.288586569133001,0.6993521936572406,0.020776218831393602,0.000574611146069339,17.37938011044364
74.5042082304527,0.1079774986908895,3.6571634255945047,30.89601882695917,12.556158195183077,16.931058911080132,2.9572041395758633,2.8848597203159,3.1331164334602484,181459235026.44446,5550.877044046657,0.29043479283286217,0.7812054753933207,0.04559999302413589,0.2427796979085538,17.18098664691511
74.33344427983538,0.09717304152358157,3.3251625883408473,29.23773896431796,12.692073830812882,17.456526524570414,3.148491171771275,3.093717010358644,3.4947947892607956,170900522703.2688,5525.460938503391,0.290454118009184,0.7882754513823268,0.00012821951080461798,0.0624638731395978,17.30353820790531
74.14476823045264,0.09366489151778797,3.1438478252019255,27.39965814727123,12.824701381837379,18.20667076580939,3.5199129275529786,3.511000828704811,4.168251684177582,165215723282.0332,5497.4466559475395,0.2866435197782228,0.12561475704506148,0.013999775985104462,0.023405425036022557,17.300185795877074
74.08187711934157,0.10462034406711304,3.3867364606610817,28.247973774967804,12.602218102899664,17.765147516289364,3.388231550495326,3.364085703952021,3.9566046687292826,170907263541.77414,5488.124517525224,0.28613175144846964,5.603329865132909,0.04997402542467938,0.8217150007131896,17.38468112873328
74.01992436213992,0.10970457084332703,3.574899462271536,29.414655721613062,12.443180056277697,17.264700914843708,3.1892897218140774,3.141128534986964,3.653271801628289,176150316688.83466,5478.949202576914,0.2869602647381178,0.9187200254044554,0.004013594955053253,0.14475467205997586,17.353474407961425
74.18702559670783,0.11151830520649517,3.739656937441971,30.616347296579796,12.344158533183418,16.814360915229315,2.978110782463452,2.897748657228113,3.2686262951495735,180916719848.13394,5503.714766886582,0.2880079194511868,0.2055295264868206,0.0012967318400468983,0.007880733080321365,17.456361060983465
74.08033316872427,0.09813051536251166,3.4701354045998927,29.96344933051814,12.574030789987535,17.259366850073462,3.0943615778672138,3.0259681990467673,3.4180766499893647,175265442311.6696,5487.895762389188,0.2890847632361471,3.7011926321708204,0.011904226290421172,0.41216418714834924,17.453753382471323
74.0782055144033,0.08771410877838123,3.1340220815068385,27.675639789466633,12.705569086293481,18.000991560989593,3.4401397963832534,3.4049303183510693,4.1673641472664045,164131118294.15494,5487.58053223417,0.2886293943685533,2.1328746628454796,0.024584550583470133,0.037786123977664524,17.586971795377107
73.95621349794241,0.09051304601547328,3.2214716001352417,27.655800398700336,12.685451905524108,18.032604686476475,3.47521929789078,3.4406026659031363,4.117138208284161,165707734227.45297,5469.52151495324,0.28533315562457034,1.0939074809237663,0.0378367060020088,0.17141236631781856,17.6746228993751
73.85835703703705,0.09976164015781111,3.4511422309471698,29.137983386490088,12.699502809802048,17.800757289998383,3.3311243837655677,3.2562702573476328,3.793973018368449,175438438480.47348,5455.056904210441,0.2858684812644097,0.6802975387212354,0.027499104042244735,0.12815095989629535,17.74087060647206
74.46599358024693,0.1037739939261802,3.5496316235102956,30.731059561701482,12.663349980667899,17.29943652116913,3.081931849377062,2.969225901084122,3.3038094064088397,181216576232.5851,5545.184199893377,0.29039829574028225,0.324041954629337,0.010532624972665732,0.0035864148637818846,17.888110209681468
74.45525761316875,0.09361488423729859,3.390106614944669,30.751658040410735,12.858011754905235,17.453710408371784,3.048305621684633,2.9189009491965714,2.991707380290707,177859703479.0859,5543.585386243324,0.2921899572411197,5.194552212072313,0.0015851000114548285,0.3465367115467199,17.93355115003731
74.62395884773663,0.08351823467839875,3.1168327857757743,29.11880148215278,13.058634091404707,18.087715528262205,3.276755608414311,3.165040280484054,3.470888962106265,169483977286.8914,5568.73523410869,0.29132948635813877,4.512647382530065,0.03639473621489535,0.23024713736212263,17.90395464025278
74.42632213991769,0.07982118147934898,3.0915739736723293,28.0743285652305,12.932531976633491,18.237975995594113,3.484786609925459,3.414812701821723,4.055622130129517,165996986341.52975,5539.277427274802,0.28923825548341725,0.2513723850618541,0.17766731570591313,0.03376806396201196,17.86630377345986
74.56184197530862,0.08680828009272495,3.4747168915207225,29.575182081326034,12.679776693556194,17.60738088521123,3.230788258545068,3.1221441138344743,3.525755892674981,174262570418.3949,5559.4682787508955,0.28826943695389146,0.36955994186399954,0.08475558706754618,0.13814024070621186,17.840644728072046
74.5018837037037,0.0912737119218511,3.692910209666966,30.574566803575618,12.526638261294496,17.174552917041822,3.0628566497931837,2.942118388960966,3.2323107612921866,179471355798.5011,5550.53067540019,0.2897871714072905,0.4724073774459489,0.0013564256923237197,0.054412020386194956,17.816777812283455
74.36034543209878,0.08921562318376947,3.604280809676465,30.353937078267233,12.48760121872824,17.082390091847845,3.1683608554956697,3.2684919088508324,3.181024253789257,177402734570.6039,5529.460972781054,0.2908538108839231,3.496222386890915,0.006496675213842365,0.41245281606812584,17.728212774293954
74.47701728395063,0.07808848615622244,3.1874954618275346,28.057229276675056,12.728204855354585,17.98761253507841,3.5247336973260546,3.598183032898766,4.044178048945111,166059367334.27075,5546.826103513881,0.2902607893792436,3.241754986052439,0.003237484109745025,0.4170869371618881,17.72865721734346
74.0494497942387,0.0751603022327144,3.145140121714874,27.333933656478685,12.805806423826569,18.33148930640586,3.620862328018413,3.638978421084741,4.210407239220524,163546850573.6792,5483.3210148294775,0.2877389233962676,0.45408727849206915,0.025097720887354524,0.06705785658320786,17.605643596955428
73.94986189300414,0.074620618387501,3.122556639953897,27.13766405693847,12.713855132432466,18.19986119497627,3.594862952734864,3.6128489643289807,4.1801746736070795,161206606988.3088,5468.582073994386,0.28704153056887816,1.5156887219115276,0.07452697201227775,0.5268519939276013,17.61119566037661
73.96333884773662,0.089336602692082,3.6258232578376752,30.068296582897197,12.44125607108174,17.0597756273946,3.081907468441882,3.048468210585564,3.3258963045696066,175440030604.76282,5470.575493505105,0.2849804468271749,2.649187173965417,0.0278884550457536,0.3465271116255028,17.56632420530275
73.7773895473251,0.08304877316801768,3.4586101001036833,29.84292872635963,12.50424470612453,17.093324337157767,3.06953083089068,3.0555865701247584,3.415834268601616,171616519378.55322,5443.103208417755,0.2883457611484123,2.0745320730208396,0.003134580368000764,0.2565914617807675,17.506932694991736
73.72671119341564,0.07444458981928577,3.110802368246458,27.737306544601765,12.505160370395075,17.5171635769346,3.305569510638278,3.337455031425851,4.1110617338048,159430029888.6112,5435.627943397319,0.2870823896612134,1.7781242713463274,0.02230500842329346,0.17107187367011226,17.478171164073352
73.11586098765432,0.07420052892232562,3.142193857222888,27.49041645808435,12.481841453577152,17.59422205058996,3.385900759052293,3.434312938035208,4.065345595523668,159122329491.40076,5345.92912796599,0.2819392730480332,0.6079574442549035,0.01720352988844614,0.0015204082607420007,17.372916239399352
73.01651572016456,0.08183328524852232,3.4939044319776174,29.46418893847605,12.333747485451454,16.9796846095937,3.1072271066345736,3.111075938377531,3.4749924593776766,169422236627.1352,5331.411567913039,0.2817332957529933,0.6076165110193045,0.021506781458280663,0.04897626206673269,17.409990468039
72.95793152263373,0.08542910615814794,3.6280589035540216,30.762738400167883,12.32225676499004,16.601803434868867,2.898631424652613,2.8807045358877748,3.1287777352151256,175127270864.7069,5322.8597720613125,0.2851299382086966,1.1139373235696175,0.019921714800195056,0.18516313181234456,17.474028326554127
73.35393341563787,0.08117408747273468,3.406939842367899,30.435403681089078,12.626939542642514,17.048050548937578,2.9802574126948707,2.9830130100365824,3.3297592924912607,173368181004.75806,5380.799547545834,0.2872367916679665,3.554279123516977,0.08696603704856246,0.7607762616753635,17.53208889308468
73.8830479012346,0.07425054626386468,3.025935669789101,28.65972209317125,13.040040234771855,18.060284090465718,3.309801436120101,3.3666949197304734,4.114763542295132,166665664711.22122,5458.7047671761275,0.288723092040427,2.7592505689886724,0.006292631427482189,0.23429311860466825,17.51681361402707
74.37124477366257,0.07736879604501518,3.040438373542395,28.377020036590746,13.045763114245045,18.11816971733158,3.3381249593959255,3.410184541881024,4.065743428659415,166098779222.62225,5531.082049184031,0.28949306819292253,0.44187485408095395,0.13455940641759542,0.29536015876045274,17.402018796643823
74.5354148148148,0.08619034085386655,3.4161280319692486,30.122601451875422,12.82603640334406,17.339961257422605,2.9964568051412033,3.0185027333931447,3.5356186131088525,174861801262.52124,5555.528061616514,0.2887360545895221,2.310448158406334,0.25481031157767897,0.5128721412019207,17.66131002104388
74.48596625514405,0.09397510546568906,3.706058751359239,30.711505402546,12.77459240857868,17.011462029519546,2.8688953003765163,2.830470210572674,3.31002456334101,180307461503.8024,5548.159168962458,0.2901874375406867,1.165223124003687,0.08453095715556777,0.10326502788092326,17.445895386648903
74.5696469135803,0.10767337728962342,4.164190936175042,31.34855515831418,12.74361311631193,16.61741344972052,2.726525460513636,2.5840232306820865,2.9764177214650194,188601959972.09464,5560.632240816036,0.29106134250281196,0.7974728962500767,0.04576838399293447,0.18873234178668385,17.63752608051705
74.5317201646091,0.1077198574192406,4.165988521978853,31.3620876112171,12.74911424207159,16.624586806315143,2.7277024390760194,2.5851386942973202,2.97770257279012,188764825405.67722,5554.977310695598,0.2923317003669509,6.421137214426178,0.062438071666985596,1.0406297795106154,17.591108887054332
74.51473580246916,0.10780625556023438,4.169329908352021,31.387241989733834,12.75933983831932,16.637920776757237,2.729890229011566,2.587212139089668,2.9800908786502003,189067749505.05508,5552.445851711779,0.29245789326315513,4.759142600320831,0.04348436588928807,0.9341649325564114,17.567194217041322
74.62278875171467,0.10791683399180245,4.173606450186812,31.419436336642892,12.772427277260904,16.654986532120756,2.7326903168015404,2.5898658799045,2.9831476008559665,189455807457.77136,5568.560601083032,0.2926924629971137,4.038733420189878,0.036011822957730796,0.8635491268174189,17.552408850593114
74.56393827160494,0.10814345303112499,4.182370779617784,31.48541531522567,12.799248627483335,16.689961029687336,2.7384288066316502,2.5953044467709336,2.989412036333334,190252335140.10764,5559.780890571712,0.2929926818788644,6.1389383578724335,0.07474238179877944,0.8053668176923031,17.605697838772222
74.66312345679012,0.10883116604482244,4.208967589065169,31.685639454986745,12.880642457622418,16.796096935990565,2.755843204587508,2.6118086788120314,3.008422503477364,192679759512.5468,5574.582004323883,0.29360794937365553,6.935069995757595,0.08003678663223944,0.8385739035129707,17.644462505169635
74.97739506172842,0.1065394036987546,4.120335317749921,31.018404525388426,12.609402403414197,16.442405397824416,2.697810768498939,2.5568093160121377,2.9450712626049373,184650315624.2759,5621.609770242497,0.29547508050411025,6.701385696442063,0.10519379493651938,0.7197241389685265,17.65788882229013
74.22687045267494,0.10333775418735644,3.9965138104119298,30.086260583848592,12.230473240659874,15.948289442782983,2.616737998904394,2.479973825919713,2.8565679892469125,173719099202.4162,5509.628297198189,0.2892529780649818,5.283435241458286,0.01938254408354189,1.477399955150897,17.516989364482296
72.93944765432096,0.10217158064432404,3.951412881843112,29.746735098922237,12.092451523193825,15.768311918101379,2.5872079336599216,2.4519871536144784,2.824331426345678,169820359247.09402,5320.163024117427,0.2805605448079799,3.0983639727673253,0.0128710559848208,2.4608194443394305,17.062097710525475
72.2802495473251,0.10346061523971606,4.001265373830143,30.12203095321617,12.245014381262553,15.967250795675591,2.619849109522416,2.48292233391152,2.8599642402304535,174132423438.67667,5224.43447462359,0.2773944000901391,4.68162972721806,0.0023737286086263874,1.6738816766784457,16.74052662683563
72.32507432098765,0.10480017255473602,4.0530717959013,30.51203623989601,12.403556823224065,16.173986929561394,2.653769631169981,2.51506999480945,2.8969936548518493,178670777119.40384,5230.916375536388,0.28089411083190563,7.389300488999215,0.1391645433697151,0.5979555110562511,16.60366329380945
72.8286729218107,0.10548404364373147,4.079520021655814,30.711141822856266,12.484495944843209,16.27952990516232,2.6710867431877445,2.5314820255754467,2.9158979195802464,181010209253.66458,5304.0155995520845,0.28453099004472576,10.308989794698661,0.33638500462732507,0.18462177799342838,16.76337620411424
72.9978639506173,0.10551117848920978,4.080569442417376,30.719041994854223,12.487707471976941,16.283717671512346,2.6717738568357605,2.5321332271337327,2.916648008757199,181103347810.59207,5328.688141352833,0.2863876904038135,9.919253781169795,0.28217494641570134,0.2341072410094715,16.757646053500835
73.01827209876544,0.1056052911233765,4.084209181302156,30.746442408749793,12.49884611208806,16.298242232663466,2.674156994614762,2.5343918098875116,2.919249566534978,181426568814.6211,5331.668060289347,0.2864613611264893,11.516973821386662,0.34227483264703895,0.22460811125422775,16.891350655558252
73.03157251028807,0.09531196682961328,3.777047309600617,29.519712443636152,12.46398102468462,16.75926139050346,2.935118621361182,2.8708382133363086,3.34072777101886,173544335610.28043,5333.610583325464,0.2867168756005822,9.591942350592895,0.2557203717133829,0.35177760130874114,16.988155253172273
72.95171662551441,0.08046958689870319,3.379342317917991,28.375747509797343,12.299808321753712,17.18607218801263,3.2297677826105944,3.2769704652130893,3.9115525403348648,164483173208.78085,5321.952958609355,0.28483536658662356,3.6704334225508504,0.21092075908869445,0.05239240036744905,17.167919579669416
72.87116946502054,0.07823561833646588,3.2120880297262824,26.208660576109395,10.143071964767307,13.388226532987167,2.1770861541093693,2.1203687416944033,2.438543976427176,178348046509.56564,5310.207339199743,0.2829961918452569,0.3513142370489602,0.041366812103931276,0.00032951718966214567,17.1817011723252
72.80376024691357,0.08152378235655502,3.435506064362743,30.34246946635705,12.66400006864594,16.940056815954687,2.763300772334924,2.7063685629239127,2.962497541409818,170740730642.90823,5300.387506090073,0.2383813621859658,1.9706395411320246,3.7648169444589543,14.390449839300834,17.236273857610733
72.77889144032922,0.07186690238024701,3.014153643995138,27.569883302949364,13.026445800682346,18.32179911429742,3.303964429165677,3.2666696548530494,3.413400461781052,159456277483.0169,5296.767039283225,0.2853367777568415,5.467209225392617,0.23066088693457798,0.08774453576745976,17.232245673923668
72.87921884773662,0.06938558867214979,2.943813205981357,26.258897735502547,12.822776013164312,18.489961881322152,3.617127615817233,3.667793924989521,4.224989648035357,155286161787.43863,5311.380539856289,0.28311289940920736,0.20582948041034638,0.6282894457335138,1.1871266994302794,17.213286218252307
72.68021292181068,0.08588981975951741,3.3106559572076684,28.013715728062554,12.439031363336765,17.515937410230574,3.3695812909271474,3.4127796150295553,4.0015705912797355,164940276129.60208,5282.413350359736,0.28218782684528876,2.7325368736172764,0.37519937861385777,1.6299007486748291,17.186896179724737
72.79931292181071,0.10134429456004465,3.5811815247844603,29.87286735582585,12.388022222030408,16.76626803556837,2.975014954233473,2.9743213056572646,3.479240928236462,174046142653.2055,5299.739961887716,0.2841371024225552,0.001366409465297956,0.05616567546277495,0.10826813137279521,17.20295538891492
72.65407967078188,0.1076517308871996,3.656394495203167,30.451493999067207,12.450554829401302,16.60559943161071,2.8233119384229166,2.8021530517844,3.2455974637735725,177135129866.68118,5278.615292808321,0.2859667247079402,3.92127527205232,0.03383658114405166,0.19069584457281408,17.217558149509024
72.77771045267491,0.10156061545256607,3.4394595491049045,29.620946640317328,12.698092378583793,17.138227388872657,2.9234843403967044,2.894719316239237,3.154824034436522,171926962719.6694,5296.595138733387,0.28660953494599073,6.83119940440811,0.05618067095709973,0.37449347241174896,17.282214000247897
72.60572353909463,0.09083295660148696,3.0313409136419476,26.97140507056801,12.786535248186773,17.945659408976873,3.3813252071954945,3.4370128294398183,4.122139416095478,159408280120.06445,5271.591090635439,0.2851801317791713,2.3976088693845528,0.18752811318744647,0.02073214425532444,17.20653364563507
72.61953860082305,0.1047352523348285,3.211187627811022,27.036218309941557,12.562017666145413,17.64524286054436,3.364654696174996,3.4342715080771864,4.150523899301529,162254504540.9552,5273.597386596429,0.28171525266150443,0.8766443098658181,0.3519755204569943,0.5463068940356038,17.220667872642778
72.45562469135801,0.11177566346831885,3.4344746413155667,28.53428639227527,12.353129356088921,16.93580532269657,3.06809178948525,3.093512303475846,3.8836832859757475,168448885587.52954,5249.817549414929,0.28113596343268665,0.8244850992119371,0.12180721460793455,0.18026392035162897,17.225424509233576
72.47211242798352,0.10834399568121461,3.5438811681521982,29.97627948983953,12.366387813398504,16.552965625053744,2.8031631454543726,2.7709463784882233,3.3022973390784456,172641571784.45325,5252.207079774283,0.2821925307915512,0.16861123875885983,0.013560253234834571,0.08387927321035728,17.24820241331133
72.34231728395059,0.09246888439731887,3.316831724072792,29.528011104962335,12.5885471866384,16.977246192479477,2.885806140994367,2.8526499416513142,3.2771307629106747,167674268415.95187,5233.410870011777,0.28350779397266657,3.7033230610278283,0.013030870233737434,0.483354191746722,17.226182332384752
72.45010913580244,0.08102539302672428,2.9736681351064176,27.372429747873166,12.665845582968819,17.6236290923919,3.1967013179878854,3.207738427205274,4.081074238748074,156719753854.11487,5249.018313789684,0.28316905038259266,1.7429617360096026,0.11618899301809431,0.061969201750938854,17.17593654810965
72.16319292181069,0.07961211529397155,2.9389485592795417,26.482683717818528,12.640147968067335,17.91003895960968,3.38986033758975,3.4345318057042675,4.227685720134717,153929846419.82242,5207.526412670469,0.27979780232926393,0.6768788183192472,0.21922476085943587,0.20042861420591548,17.10276963258002
72.078998436214,0.09070160200768189,3.2683924399462296,28.077275660170002,12.380637679851583,17.2066600107151,3.1398495204999715,3.1449658622295864,3.923709331690196,162492473096.97708,5195.3820155677395,0.2787622934971314,2.1071107347311777,0.24762570181874566,0.6516837663629174,17.110936151345612
72.15158148148147,0.0989926451336189,3.4594668029807774,29.762547711533294,12.367404273182201,16.715613691435568,2.855598520758075,2.8066734640461974,3.2887154805831305,169888864808.6859,5205.85071027886,0.28087733464762166,0.04360286126430971,0.06674440030566103,0.00916305725258969,17.17361773075199
72.12505975308643,0.09935810489189772,3.351603822119864,29.94120542142639,12.520461336237144,16.831574552505266,2.8133824092038884,2.7482287809087866,3.0738526750248054,169481754581.36166,5202.024244386288,0.2829467094471448,2.4661688200800116,0.030063525229780487,0.2097677000301578,17.13784731529389
72.04395218106994,0.09033170994852263,2.9151813172344254,28.071551674338203,12.774113896315734,17.644996854840674,3.1109342559169084,3.0756977775685663,3.6720053795038843,159535637090.80118,5190.331045868292,0.2830674599146444,3.759266023712044,0.13427520687389036,0.0938030052261763,17.101436751179087
72.21278246913576,0.10222274472724599,2.6799187224827596,26.623279745072505,12.759030487947573,18.11544482836513,3.4094544765757666,3.415113121618881,4.159127775271896,154975613025.10977,5214.685951934721,0.2808723768821986,0.018946341336598005,0.4032612585437364,0.29545758629259533,17.171928472044105
72.28072946502056,0.12849847389235117,2.779398145247242,28.22108496278294,12.514701258870716,17.47374143241368,3.1898332220048102,3.15982576430101,3.7930240176729093,162738362247.71478,5224.503851995491,0.27908682502915355,2.9104723500349925,0.2807456315671367,0.8902231146453067,17.197901735548136
72.1411236213992,0.14055659566132916,2.870706929420935,29.82470983669684,12.438524712339998,16.933902287323505,2.9235619377309683,2.8493500586882408,3.21695780485502,168752671534.18304,5204.341717358002,0.28037461534407865,0.0008447593911653474,0.11886465166738229,0.0760875383668744,17.104490878993243
72.21581423868312,0.13498385143337852,2.770862910337292,30.03368343776349,12.572624277873016,16.980949632242655,2.862710167274981,2.7818125746571205,3.0918750030171545,167671947795.42404,5215.123826155988,0.2815158736606664,3.762212722224838,0.15539491295419927,0.029100467607864472,17.092417144338597
