G_A_C2H6,Re_A**2,Cx_A_C2H6,Cx_A_C3H8,Cx_A_iC4H10,Cx_A_nC4H10,Cx_A_C2H6**2,G_B_C2H6
2.9736681351064176,156719753854.11487,0.17892676804716112,-1.3202127616447292,-0.34086506570502983,0.2489361399052754,0.0320147883238026,3.480053569206579
2.9389485592795417,153929846419.82242,0.5063854341001615,0.8227264541263075,-0.4682144389694063,-0.44769254428225125,0.256426207868809,3.4329973866874752
3.2683924399462296,162492473096.97708,0.49404882740793354,1.451589037824128,-0.49762003759770934,-0.8072693270296583,0.2440842438631541,3.4172426109763983
3.4594668029807774,169888864808.6859,0.14885017103016862,-0.20881298155121897,-0.25834937643753086,-0.0957238593694889,0.02215637341571045,3.4347546615199116
3.351603822119864,169481754581.36166,-0.024712141460865755,-1.570404030840475,-0.1733883653241488,0.4580040393164211,0.0006106899355818403,3.418813300492104
2.9151813172344254,159535637090.80118,0.06720947837224012,-1.9388826740450398,-0.3664358154900942,0.30627276278862325,0.004517113983068612,3.4398442213850102
2.6799187224827596,154975613025.10977,0.5246629041505848,-0.1376457094739898,-0.6350285493926524,-0.5435601036615871,0.2752711629917257,3.420491393406785
2.779398145247242,162738362247.71478,0.7405726709240255,1.7060106535526067,-0.529854349389657,-0.9435163563210267,0.5484478809195449,3.418150957997447
2.870706929420935,168752671534.18304,0.6387528127502051,0.029064744815073595,-0.34476753279185424,-0.27583969686554255,0.4080051557962986,3.3600511057857974
2.770862910337292,167671947795.42404,0.48934417636486227,-1.9396424212273864,-0.39420161460120795,0.1705885916697376,0.23945772294220544,3.394476093851979
2.4448573888719802,155557700883.04828,0.6236131835146872,-2.211707812354039,-0.5343256762848476,0.11146751209594186,0.38889340265332295,3.3855179398820905
2.4023808762303367,152753004415.6325,0.9406605510101103,0.34123469013433194,-0.7526517128897758,-0.8376390898752568,0.8848422722266442,3.4007736750947584
2.6114181864980544,160796385958.9928,0.9983927988644217,1.4258018981233462,-0.6048978501801372,-0.9341305884349502,0.9967881808243335,3.3382457104350856
2.864763381741603,169451226511.46088,0.7268275239370312,-0.1988739657885077,-0.4447774869817209,-0.3780596003541632,0.5282782495524356,3.295853228932952
2.814406030552921,166780267041.44565,0.4310898471913487,-2.5909742892839382,-0.4193275435642523,0.3457538308970385,0.18583845635146035,3.330647768025419
2.60856061461788,157981539489.2113,0.5162417374724981,-2.1441312682985014,-0.4645526380574907,0.31144025879491366,0.26650553150862366,3.318212190420885
2.7116089824888125,155371441623.29672,0.7096515758030053,-0.13130466153269538,-0.6406166123904367,-0.35888461707675035,0.5036053590396886,3.3159660961601323
3.216380520240739,165087149220.5489,0.6043571136713197,0.6084699099904398,-0.60411394878248,-0.6120276898729635,0.36524752084512846,3.348583182717777
3.4309937690986954,170564874922.84702,0.13220266247703805,-1.1499799451583392,-0.3679841964412649,0.07697186488649166,0.017477543966017643,3.3063640679363844
3.4274043279958972,170208178081.7417,-0.12462970116231098,-2.5370074556024456,-0.4388161231714456,0.27709853803752793,0.015532562411806939,3.3476477432818528
3.4278535219461848,170252795808.01004,-0.07975658471404445,-1.9082183602886928,-0.24982588879902146,0.36071121593473876,0.00636111280524855,3.397503676982131
3.4323481512690144,170699562209.70523,-0.030349844964053574,-1.417657978792473,-0.2523507602232993,0.2804393643250833,0.0009211130893420881,3.3504426566792467
3.4347395836521093,170937509324.57788,-0.0819054945897677,-1.4950237027480888,-0.20790036468164352,0.5259623258297417,0.006708510043994466,3.331289053066152
3.458385995234534,173299244383.03537,-0.10345053058595743,-1.5490269456935088,-0.2253446144839799,0.5701481296456237,0.010702012278516115,3.3609300468402212
3.4552712176262528,172987222805.47858,-0.09745594839431293,-1.4766603192793433,-0.2974542677243086,0.42073543402776536,0.009497661877434985,3.3009729389743985
3.4584991481237757,173310584719.84277,-0.1542982786518543,-1.946757384220291,-0.342251159202668,0.5452434159544488,0.02380795879492528,3.328627069262728
3.4580962862723226,173270211047.01166,-0.12987207886104768,-1.8270507123824302,-0.3198984852668598,0.5366621697229128,0.016866756867690187,3.3234438134300603
3.459041453910416,173364940495.42004,-0.13465247284226223,-1.973204088719033,-0.31993276713753005,0.5588117534596542,0.018131288442536166,3.306630543374187
3.459288150677585,173389669944.91925,-0.1524109105362288,-2.188195245672702,-0.34721496428258547,0.5334117776966316,0.023229085650482338,3.347615440910228
3.4754266317276694,175011259736.71088,-0.11167270976735688,-1.9908147286163604,-0.3189992218497686,0.575246999253757,0.012470794106784325,3.3259030584648226
3.483228056710126,175797850720.47534,-0.14952357326284682,-2.347482682039871,-0.4366396876631793,0.4489193695352789,0.02235729896128992,3.3308618115177886
3.476800130761441,175149617020.94516,-0.15236624519233732,-2.393755621011774,-0.4251548182010243,0.47610213167547144,0.023215472674011455,3.338841717498688
3.4779994275639456,175270471022.589,-0.13795841326275315,-2.1628987538383058,-0.37461403459944975,0.5544652097350955,0.019032523789976587,3.3188190713762644
3.475947814751027,175063753859.8134,-0.15918035618768123,-2.291180299067417,-0.39155654949458807,0.5535306437386822,0.025338385796037064,3.313571969476361
3.4843126792500585,175907349148.22797,-0.1623758452746662,-2.2168090727482337,-0.354473783954381,0.6074647754676192,0.026365915128662338,3.324632140995312
3.493163055679078,173742275142.84808,-0.15968053825474637,-2.2803562902952876,-0.352041230445888,0.5812790268268841,0.02549787429732552,3.334404785084303
3.5312978358493923,174796877715.69098,-0.15875827059477476,-2.3074305316283663,-0.28710529693945297,0.764582503832024,0.025204188482243726,3.3242961316324493
3.5384957766089435,175683591023.1574,-0.20700170421694297,-2.52098803477093,-0.2638243592541407,0.8987373661447258,0.042849705548718746,3.33036486536969
3.0806521859093743,160157387861.2731,-0.20813091123925354,-3.0176372562922644,-0.3555712844983283,0.9721895663108384,0.04331847621328203,3.331880024850737
2.921299997113357,154520377057.9868,0.2512278389413627,-0.4090230019565517,-0.4203324740892178,0.2828006749445606,0.06311542705914727,3.3187081213252996
3.1538693513154614,160080503409.75873,0.3974081242119425,1.0741720992078214,-0.5147627266630703,-0.39275089010223496,0.15793321718965472,3.316652972458543
3.3591912196044174,166045272932.82004,0.16278362114308154,-0.2710651052860875,-0.34815773826335317,0.06502641866950043,0.026498507312454303,3.2686854737020408
3.3451879851234407,167601616706.58636,-0.09050574590237659,-2.01410478590239,-0.2831764964033656,0.6570136599436651,0.008191290041345556,3.2680830378633066
3.031451205799444,159607669264.01135,-0.07710494726013417,-2.5882038810252332,-0.4437812580688618,0.6913069646676284,0.005945172891988072,3.25836942653672
2.87949464203769,154859995168.88123,0.22691822073727597,-1.0077165404004802,-0.6888280670281652,-0.04038314927217712,0.0514918789025711,3.314483261262517
3.1814018572056453,162081297819.61865,0.4349886192248271,0.553712764352774,-0.7020858817125717,-0.5711150296528089,0.18921509885512164,3.326695501275194
3.4935925419255267,171920938281.7563,0.14529364406954892,-0.18079354189737273,-0.37152282112491797,0.028238955499872986,0.02111024300700877,3.34739779462446
3.5117673530048785,173214937153.50854,-0.14619474730106674,-2.0514869249853795,-0.2922680625093683,0.6818349133655204,0.02137290413842276,3.351026832543289
3.1766312073454883,164212678718.74658,-0.1607405204615895,-2.393783726752055,-0.33981629661766455,0.7790821144972107,0.02583751491826267,3.367419452807705
3.03093430179226,159763903607.4013,0.19078824546221673,-0.7302907313297133,-0.48952086128754324,0.23638095085344446,0.03640015460655106,3.337537160599061
3.3585375320372153,168931539386.99844,0.30660285880680105,0.395453205257958,-0.7035118834164482,-0.5295805152075062,0.09400531302850318,3.3309354064450463
3.551863198404583,174171650399.02304,-0.027602125592169013,-0.7960922535004151,-0.47067216698190784,0.005033985853202694,0.0007618773372058716,3.3512829219825466
3.520928768291304,174071213338.50125,-0.20058027642203635,-1.710488822924102,-0.2635684541545533,0.6528369895095985,0.040232447289540514,3.344362429815795
3.127745737084143,163013848425.3352,-0.17656633847550918,-2.133129115922621,-0.4127156707519024,0.6112946394936323,0.03117567188264807,3.3664659822861904
3.137661559189827,162240616640.8732,0.23872024520204738,0.10802777340900249,-0.5802077793765186,-0.17556461211561114,0.05698735546932562,3.3438938286239464
3.3666955599237895,168367448954.48267,0.20623226943411943,0.26175145369616004,-0.6419721170365431,-0.40946099533402247,0.04253174895594723,3.335206987152984
3.5541500368147414,171448333006.656,-0.03148857277080541,-0.7756754313005381,-0.505877245741555,-0.06696708797507611,0.000991530215142308,3.3470364665786008
3.3310219283023836,165792221613.77713,-0.20711357023614063,-1.8758853016794177,-0.18476343802547923,0.7940059481399793,0.04289603097596076,3.3092397859135385
3.0461047812584003,157399805275.4464,-0.021782142388845127,-1.6076292335822515,-0.4101043897135952,0.3859320027560891,0.0004744617270479237,3.31577111405225
3.0855064159977093,157329103383.4559,0.2696663327938498,0.0789449494145984,-0.5499482587865003,-0.3791876377365604,0.07271993104248334,3.4709512620630774
3.3487188923104436,163014857933.1232,0.3854448460653681,0.44746896826978144,-0.524709382684124,-0.7312590396501548,0.14856772935835533,3.5605116056599275
3.368875255810005,167606394264.7981,0.2117927133494839,-1.3133913724419592,-0.1901196661230209,0.1531639861729701,0.04485615342793666,3.5471742534403887
3.0637567433317723,161124968652.11975,0.17829899763038393,-2.7102152248936626,-0.2448703322476824,0.4576341706805671,0.03179053255599965,3.496756593848403
2.7085422187080446,150673347365.1534,0.4329998505166306,-1.8970277002828482,-0.5557827304294207,0.003022714701156559,0.18748887054742444,3.539940245316546
2.8912905392239416,154478807814.8907,0.8313980266085013,0.424080452813417,-0.8340540204608775,-0.9649525304011064,0.6912226786485102,3.4302046393968335
3.210686775237713,163825856951.62476,0.5389141001728919,0.10515475191945711,-0.6276004129194739,-0.6623552895844114,0.29042840736515774,3.4019206349233184
3.4977918833812685,172587494055.6079,0.19123385968560536,-0.9763527723161225,-0.48609574977792924,-0.09616098965613418,0.0365703890902538,3.5856834439768734
3.303707408259891,168647435631.0739,0.08789156059560499,-2.329608395072235,-0.521752848521988,0.21873161346289294,0.007724926423930903,3.6895928532134445
3.003203937778038,159043046050.46127,0.3858854449535536,-1.3376178073322507,-0.540863572489334,-0.09433427552723828,0.14890757662700205,3.7833240967765898
3.1005292095512895,161691554323.51727,0.7801201589985518,1.7008524549809785,-0.31942021281899713,-0.7534826985910072,0.6085874624759258,3.8378824500048263
3.272297079949179,165552749684.78677,0.7373532404535368,1.5592338184757502,-0.47102796724109375,-0.949233330520773,0.5436898012073312,3.9331020580999927
3.8095963632351038,175712531005.86118,0.6608049781508138,1.2953458893939676,-0.15493395522205056,-0.4586835716018207,0.43666321914889755,3.717361070178776
3.8417305992770956,175896179524.5931,-0.09223529305632772,-1.0724578872007378,-0.18997749201008673,0.557885780549821,0.008507349285186656,3.402947854941697
3.275416478481303,165250477032.69717,-0.43878274433539843,-2.650652532777638,-0.20717612351078074,1.275614714761307,0.19253029672650362,3.3927383550688432
2.912555673585096,153514048997.59836,0.11732187658754034,-1.2488508274118963,-0.35425446372550695,0.631700580139487,0.013764422726022046,3.3292265093938966
3.112282760189947,156448755950.16968,0.4166708358088007,1.0551648593423977,-0.7310422070084943,-0.6308535674207718,0.17361458541360456,3.368198620264705
3.2413420065991074,160935357861.15463,0.255915860074758,0.9156202467177756,-0.3266370219080965,-0.12481818856078064,0.0654929274378031,3.345681659793379
3.367738110449007,168083665059.48956,0.10433965319427152,-0.44991653720201796,-0.408611863427355,0.17746606145612276,0.010886763228700856,3.3809840294035287
3.4172529303768777,169129943339.48138,0.013245918954521763,-1.1922698725666265,-0.5301024004545916,0.23366336651445252,0.0001754543689497589,3.3469264559445584
3.417356855514369,169607214371.12598,-0.07032647443231932,-1.8251854442231448,-0.6585890751479742,0.2877744435434302,0.004945813006079663,3.368454887285144
3.386900289951967,169269477984.6592,-0.0489019682292251,-1.7586163325596225,-0.6710598378711499,0.2643881651049931,0.0023914024966921413,3.352291547125382
3.3835410550407734,169244808672.5362,-0.034608742826585104,-1.8972044954624927,-0.7664748846805143,0.13041414227642534,0.001197765080036706,3.4400065258765182
3.3929299777995108,171046683937.11313,0.056465470835744824,-1.2990329325479202,-0.6230053567490064,0.15304855061737754,0.0031883493967023494,3.466994099246751
3.428478352647758,172875997170.07477,0.07406412144724017,-1.0585894582046613,-0.647613645610507,-0.03022748331292391,0.005485494085751542,3.4890388267989483
3.4091102347719273,171649160291.59366,0.06056047415119048,-0.9514826973207384,-0.6507112859630553,-0.10790709643407226,0.00366757102941701,3.5212988593454555
3.307513733874917,168612896444.51645,0.11218862457352818,-0.28709976696110573,-0.5189414986551633,-0.05954765927109307,0.012586287483700052,3.4677578397568998
3.376124801281088,168534983854.9197,0.1602441058819828,-0.44917177025643795,-0.5313213377823285,0.029145407728186967,0.02567817346991611,3.430984187980061
3.379869255973781,168470871536.6169,0.054859386698972834,-0.42436204882008965,-0.3676644084679861,0.3614611567020418,0.0030095523089874376,3.449265414056873
3.381951311998248,168656372897.2113,0.06939615808309174,-0.7806865560154002,-0.4399586236645039,0.3781438426337367,0.004815826756693459,3.5160978030489183
3.419579483945769,169796403958.10687,0.13414649105067022,-0.37075899665879675,-0.433650762879509,0.344249154362366,0.017995281061207548,3.4907583649750022
3.4038147926123163,169416635983.3875,0.07117888102923331,-0.6938461175913524,-0.37047892454727815,0.5366177602163305,0.005066433104573749,3.4561227049152397
3.4076823301007044,169101572550.63577,0.05230791230292331,-1.1074355458528586,-0.47850152581198735,0.4557676138714193,0.0027361176894903157,3.5019578748347264
3.392022118344016,167484441535.97562,0.094275544734022,-0.7823930773095249,-0.3772144074990962,0.56743612033452,0.008887878334896583,3.5260857354733592
3.410388145070185,168487615410.5286,0.13406361712934345,-0.5774575017849486,-0.22062635639617945,0.706699031528192,0.01797305343780319,3.484740961984002
3.3898980447171927,166053575513.4058,0.07435281691381723,-0.9865140705569999,-0.2804892962083372,0.6805348001315359,0.0055283413830196255,3.4754228799733666
3.4226758250244185,167101331298.45465,0.08552483525617394,-0.5559261539817868,-0.2793602143400449,0.6437179859577604,0.007314497445595693,3.4484620321076442
3.4306513296948826,167766037062.99277,0.025786207083225765,-0.7013975331093647,-0.3106352648824693,0.6091948305279224,0.0006649284757390026,3.444197392934316
3.4639438830502196,169854139184.43124,0.013546063239433526,-1.1874416051083792,-0.4483983269699614,0.4808197184689611,0.0001834958292867323,3.443135260506598
3.443061905590798,169619526883.33044,-0.020808622543621702,-1.695253305283785,-0.4837859467888883,0.5651366030494209,0.0004329987721629213,3.4717290852528335
3.459918275349329,169524219991.08203,0.02866717966203547,-1.4571744893533598,-0.4711512849866626,0.5340243640300741,0.00082180718977542,3.4907146221632184
