timestamp,B_C2H6,B_C3H8,B_iC4H10,B_nC4H10
2020-05-01 20:30:00,4.509181902804311,36.4531595893489,16.48778680277673,23.677922262498168
2020-05-01 21:00:00,4.501463537363613,36.478118446524384,16.488302081568705,23.67132380969349
2020-05-01 21:30:00,4.485744298980176,36.48694182827996,16.48752266925633,23.667763314938647
2020-05-01 22:00:00,4.459904648722851,36.52388026470647,16.477692562262295,23.64746751451294
2020-05-01 22:30:00,4.372947100752897,36.56062692541544,16.494743260733657,23.674466297072627
2020-05-01 23:00:00,4.318214035679554,36.510123200189675,16.472012520471573,23.66638361659259
2020-05-01 23:30:00,4.294214871054865,36.478720919759596,16.46269404718437,23.66905655278815
2020-05-02 00:00:00,4.220144541795593,36.269653890171504,16.418472367218392,23.66399671849075
2020-05-02 00:30:00,4.151593585242402,35.97146219535868,16.375196520588673,23.65905508125768
2020-05-02 01:00:00,4.229850403617981,36.07935180298534,16.401671562376073,23.639588041802572
2020-05-02 01:30:00,4.315773051639386,36.239447525097326,16.430540426341082,23.614896726893914
2020-05-02 02:00:00,4.3731699391367975,36.412124394359225,16.470155365782322,23.63323815838099
2020-05-02 02:30:00,4.324557752046122,36.47252602162182,16.473743485214083,23.654284942493852
2020-05-02 03:00:00,4.201685678813125,36.39699549111283,16.428396156156165,23.63565576332649
2020-05-02 03:30:00,4.209569253462136,36.39030255309506,16.406772735141494,23.598065236639393
2020-05-02 04:00:00,4.190865552536965,36.38031200746483,16.401509642494144,23.599539451075596
2020-05-02 04:30:00,4.214799695059759,36.35838372545409,16.383820520497363,23.585044155765726
2020-05-02 05:00:00,4.197122671599791,36.35313823649571,16.382872948097774,23.59395286911479
2020-05-02 05:30:00,4.206947306619382,36.39326868956205,16.382660701799676,23.583942889576623
2020-05-02 06:00:00,4.193561304363328,36.453878101718104,16.397140166482057,23.594466542954454
2020-05-02 06:30:00,4.179203787319424,36.45728853078449,16.393675844280992,23.590645303299915
2020-05-02 07:00:00,4.1753818383707815,36.47189076062421,16.444434414253383,23.65436794874215
2020-05-02 07:30:00,4.209903582292041,36.43596472549593,16.465375266673338,23.681075776121382
2020-05-02 08:00:00,4.155889432803445,36.450921629644014,16.492011736010234,23.734806095586755
2020-05-02 08:30:00,4.204317020648213,36.448474411125,16.47980992720543,23.71133166055889
2020-05-02 09:00:00,4.197955471971643,36.48289518258644,16.49425417210225,23.727992934280962
2020-05-02 09:30:00,4.046428209941522,36.25398049246209,16.451471596652834,23.728402500710562
2020-05-02 10:00:00,4.004946115091172,36.025710444557895,16.376102463934973,23.6564507491448
2020-05-02 10:30:00,4.089881033968158,36.15557519817532,16.401783739191746,23.62476978349929
2020-05-02 11:00:00,4.001888924666179,36.20710516848844,16.42753806425907,23.669697531745644
2020-05-02 11:30:00,3.6945820632592326,36.16600327703391,16.35368055601129,23.666823479329516
2020-05-02 12:00:00,4.370098406651524,36.10759348262205,16.199899672599496,23.274543264834204
2020-05-02 12:30:00,4.308960984528399,36.312282573459434,16.333444539021936,23.46504354622535
2020-05-02 13:00:00,4.166254140824867,36.23696778481152,16.336791001251747,23.527867734025474
2020-05-02 13:30:00,4.00888622697592,36.19508868458309,16.340352815757278,23.577560235632088
2020-05-02 14:00:00,4.021801331820469,36.18767725228684,16.32081390095974,23.54967469896124
2020-05-02 14:30:00,4.140943137009736,36.24903443115969,16.31562112719147,23.504786566981775
2020-05-02 15:00:00,4.139778043809673,36.30287376052963,16.34546945114149,23.542117172370567
2020-05-02 15:30:00,4.115326888864093,36.32514955636858,16.357334913400766,23.558984029139413
2020-05-02 16:00:00,4.118495030131913,36.30704210161412,16.332907690978022,23.53022860009872
2020-05-02 16:30:00,4.137750385220698,36.326618318080826,16.32265203944839,23.50765875506431
2020-05-02 17:00:00,4.123951547919685,36.334253215564324,16.312171729170196,23.49180596244822
2020-05-02 17:30:00,4.1299874465184825,36.36905637005684,16.31457330860934,23.480608126455795
2020-05-02 18:00:00,4.051190355865791,36.18999132018676,16.270424191715986,23.44785673637842
2020-05-02 18:30:00,4.063855960394643,35.98195530847569,16.217394830910308,23.377702484716675
2020-05-02 19:00:00,4.20106665408662,36.158558454800314,16.270432664526982,23.361992069469704
2020-05-02 19:30:00,4.1484070220101215,36.25815172306371,16.32320524303362,23.436264655734217
2020-05-02 20:00:00,4.14134019378712,36.46222154578513,16.3910641035406,23.50597437124697
2020-05-02 20:30:00,4.161779349126055,36.541382937526656,16.376970543401733,23.476747320227087
2020-05-02 21:00:00,4.12461291780887,36.5213716602209,16.37773991788776,23.49310703749545
2020-05-02 21:30:00,4.081807025444336,36.42794350083166,16.38517801695573,23.535726858396373
2020-05-02 22:00:00,4.057607110540585,36.32988872262501,16.361883001325992,23.541139778720456
2020-05-02 22:30:00,4.044233598512851,36.32550643043339,16.353173637495882,23.548442594641273
2020-05-02 23:00:00,4.059581160501662,36.324794921497315,16.32962748090417,23.523612069584974
2020-05-02 23:30:00,4.1129361172041365,36.38277699827467,16.328342692410732,23.497876668708827
2020-05-03 00:00:00,4.129587543400594,36.454797606575674,16.339146121732167,23.49015720473997
2020-05-03 00:30:00,4.125998492207384,36.52212398826855,16.343813974801062,23.479840434283
2020-05-03 01:00:00,4.066147220427836,36.524378381154996,16.34656770298429,23.48771349797355
2020-05-03 01:30:00,3.9891867737976936,36.32782543521768,16.32429949187896,23.481417708559327
2020-05-03 02:00:00,4.144189936580151,36.37533253409569,16.327821638489844,23.41110737783966
2020-05-03 02:30:00,4.2893112229783625,36.4866575937284,16.354818362770136,23.388868815348214
2020-05-03 03:00:00,4.253345158879437,36.61616040117701,16.434793788395137,23.50502912410169
2020-05-03 03:30:00,4.161410236723882,36.744791216867746,16.539838274934443,23.654890319130388
2020-05-03 04:00:00,4.1656808939192,36.77477404216849,16.556341601605602,23.68286459399945
2020-05-03 04:30:00,4.156087066734639,36.77124870913676,16.566145809749422,23.710182821715808
2020-05-03 05:00:00,4.128143015590191,36.77015392373623,16.59270918309465,23.76639634710001
2020-05-03 05:30:00,4.159365879772863,36.78332317316729,16.624961365044303,23.80878127836747
2020-05-03 06:00:00,4.224401968623476,36.75170117229448,16.630936367006843,23.81970063219643
2020-05-03 06:30:00,4.25941662806752,36.683558836695624,16.64716203615687,23.852442033923165
2020-05-03 07:00:00,4.308822621055591,36.63007586238063,16.642238536453718,23.845387523512144
2020-05-03 07:30:00,4.3394756621570965,36.61524009511281,16.655917206478893,23.865727523053273
2020-05-03 08:00:00,4.362390159923633,36.60859043374183,16.66904185404567,23.882701073719684
2020-05-03 08:30:00,4.379374780391837,36.63410364050296,16.680144764701208,23.893438641619426
2020-05-03 09:00:00,4.38765862218916,36.63043410390445,16.683246035925944,23.907291233422896
2020-05-03 09:30:00,4.369811015649449,36.55997466172394,16.64100968495319,23.873813176709596
2020-05-03 10:00:00,4.350373026944418,36.435906282325774,16.60296093982063,23.85391489126045
2020-05-03 10:30:00,4.2358028908148055,36.02021418113663,16.500434013444202,23.81912573462956
2020-05-03 11:00:00,4.2338830120538615,35.878106052653195,16.496785547263276,23.832185131981294
2020-05-03 11:30:00,4.331330063702185,35.96543192859077,16.52347574380472,23.81260745350371
2020-05-03 12:00:00,4.480495151218679,36.20495406274294,16.564037368197926,23.794601964431948
2020-05-03 12:30:00,4.508013878877504,36.33804724080079,16.580411425215573,23.80247657778145
2020-05-03 13:00:00,4.551166468364874,36.43928704642104,16.585757782930116,23.7941021602453
2020-05-03 13:30:00,4.480620111915087,36.46965507312586,16.586042206081054,23.816646732649225
2020-05-03 14:00:00,4.396701774419247,36.5041769704292,16.58547534637436,23.834579215073163
2020-05-03 14:30:00,4.369079032632082,36.52764118787837,16.57711399995864,23.828861739822003
2020-05-03 15:00:00,4.315021892365263,36.52265838485841,16.567164221180747,23.83355241443115
2020-05-03 15:30:00,4.286344746877831,36.45330783579728,16.511415474313218,23.77153052543626
2020-05-03 16:00:00,4.252215493371876,36.406847199099516,16.464895112261324,23.714824870106643
2020-05-03 16:30:00,4.264312310727551,36.38569271099899,16.408167837133742,23.63165490092639
2020-05-03 17:00:00,4.278083525028041,36.386482784980025,16.370433820647126,23.570816228458902
2020-05-03 17:30:00,4.253437569795861,36.409572573299066,16.37318491291415,23.565105419468654
2020-05-03 18:00:00,4.255532073592105,36.428546212505665,16.37966071317021,23.560443176837364
2020-05-03 18:30:00,4.2362483855335284,36.43551872692411,16.381171738814245,23.55939645467518
2020-05-03 19:00:00,4.181844582680402,36.43200869443785,16.387677036403847,23.57766201105265
2020-05-03 19:30:00,4.235690821970677,36.43158804805528,16.37894042115187,23.54827007582776
2020-05-03 20:00:00,4.158379579844091,36.26608566284382,16.361961515430632,23.56598022096689
2020-05-03 20:30:00,4.003560077435191,36.00154367432283,16.349825108346725,23.613556372393443
2020-05-03 21:00:00,4.043717784939453,36.10235741266252,16.38698189433889,23.599679857191617
2020-05-03 21:30:00,4.105641028169344,36.23971457591398,16.424817516160232,23.606213507150773
2020-05-03 22:00:00,4.136182081032612,36.31191952256487,16.45178240749621,23.63494042963515
2020-05-03 22:30:00,4.1541010217354835,36.37531775457733,16.47878063904925,23.68627046893357
2020-05-03 23:00:00,4.192704670438661,36.38618732683366,16.487150151399877,23.709037362909346
2020-05-03 23:30:00,4.2070448235547575,36.38918109940603,16.493538450479594,23.732539349450683
2020-05-04 00:00:00,4.244433993946225,36.38386523344183,16.48883741163262,23.73614339188906
2020-05-04 00:30:00,4.397615162647129,36.42488185973447,16.48344613624555,23.700488582662327
2020-05-04 01:00:00,4.38304232512333,36.40885836835148,16.49171155690167,23.73775400131687
2020-05-04 01:30:00,4.388604956529321,36.37689487536711,16.487153432900197,23.740497072435318
2020-05-04 02:00:00,4.387857351432479,36.39576040459248,16.492185066381165,23.745862819850963
2020-05-04 02:30:00,4.375285834698703,36.450759457066304,16.504211011437203,23.75312525685745
2020-05-04 03:00:00,4.386845963565871,36.47746925912675,16.501415330615004,23.740241659071916
2020-05-04 03:30:00,4.39434122992104,36.50635538431477,16.509343368228468,23.740463171747294
2020-05-04 04:00:00,4.406474871192054,36.540194437841386,16.50896908814489,23.737362178797902
2020-05-04 04:30:00,4.419829343249347,36.57200040488694,16.519061508088356,23.740222838453032
2020-05-04 05:00:00,4.437317479758071,36.55604951030278,16.502413498778157,23.716921475936896
2020-05-04 05:30:00,4.444802803360266,36.55931519208001,16.514397826392184,23.72788202660937
2020-05-04 06:00:00,4.444716354856211,36.58249790097697,16.536035235951744,23.758603059392257
2020-05-04 06:30:00,4.409181985453613,36.559727147061494,16.548380746365726,23.796180591868232
2020-05-04 07:00:00,4.396702279089251,36.5251398476408,16.547262894644845,23.810627788625784
2020-05-04 07:30:00,4.432688757500715,36.535228660438776,16.558660820731518,23.827507604051167
2020-05-04 08:00:00,4.406523230991753,36.46458626542874,16.573283534671106,23.867595064690793
2020-05-04 08:30:00,4.308618475682408,36.175056428911105,16.542287993310694,23.89753200718407
2020-05-04 09:00:00,4.236464964063693,35.81369721865089,16.486090994119774,23.897124168023186
2020-05-04 09:30:00,4.317365338597654,35.859653113057504,16.501676846945575,23.850241857594018
2020-05-04 10:00:00,4.381608295364997,35.99048520698236,16.506767332626897,23.792515558101663
2020-05-04 10:30:00,4.452047009057843,36.15111081745125,16.51205990244723,23.765003820110156
2020-05-04 11:00:00,4.483245791431858,36.31447026231963,16.531672891343067,23.780236035107073
2020-05-04 11:30:00,4.478605968607925,36.34665125632096,16.517602557863164,23.784022727140133
2020-05-04 12:00:00,4.4235995349493615,36.37431035073223,16.51368194427538,23.797794768713395
2020-05-04 12:30:00,4.471506719462163,36.422830769710465,16.49518124243825,23.750282161714903
2020-05-04 13:00:00,4.397446633470866,36.4502753602847,16.50376210460303,23.782943723441996
2020-05-04 13:30:00,4.386414782256407,36.38986859265304,16.464457171275622,23.737154040615422
2020-05-04 14:00:00,4.402523638878947,36.38947946931267,16.465249108253214,23.733896666571074
2020-05-04 14:30:00,4.403723703094082,36.382941139559655,16.48183528434252,23.765719159906798
2020-05-04 15:00:00,4.410618996437962,36.3546693217903,16.479826901120816,23.771081915785476
2020-05-04 15:30:00,4.323933412842983,36.345702168499486,16.495588624049496,23.815718760510457
2020-05-04 16:00:00,4.391549970076175,36.34812197481455,16.482804714930953,23.77174254770074
2020-05-04 16:30:00,4.435502399865796,36.410215059226466,16.51173509253933,23.79338225033795
2020-05-04 17:00:00,4.438243943705012,36.42455704695354,16.523731110780332,23.81074232943653
2020-05-04 17:30:00,4.432356302525949,36.41099930216585,16.5403273728648,23.8350143138232
2020-05-04 18:00:00,4.2942091124877475,36.05822604929625,16.497332811491937,23.872201470097345
2020-05-04 18:30:00,4.236412133675763,35.76368361965007,16.469244093503715,23.85667618532757
2020-05-04 19:00:00,4.292173045030714,35.872415721321936,16.50395338146127,23.832380511724473
2020-05-04 19:30:00,4.398992614963124,36.081062219280206,16.505691868733194,23.775769826724577
2020-05-04 20:00:00,4.496205230611665,36.2743836012041,16.49174968509191,23.724220002404735
2020-05-04 20:30:00,4.508734517142059,36.336067338746375,16.46927590546122,23.69718821060376
2020-05-04 21:00:00,4.505874511609264,36.369364050561856,16.46032653406968,23.685982475481996
2020-05-04 21:30:00,4.487019075256784,36.41376080248128,16.469184912418008,23.69925396255995
2020-05-04 22:00:00,4.458316247630789,36.47541445476632,16.472308674089792,23.704572209865926
2020-05-04 22:30:00,4.457247344183405,36.49815086159797,16.47062171487553,23.700218465180228
2020-05-04 23:00:00,4.414131301754757,36.44277010571399,16.452356644228608,23.698592517992907
2020-05-04 23:30:00,4.3876723572430105,36.406826206592726,16.440870962381325,23.693896492998913
2020-05-05 00:00:00,4.361982366917743,36.39079337117796,16.43897071542186,23.70557988672164
2020-05-05 00:30:00,4.398459944036307,36.4021525153804,16.429299001113083,23.68350248715876
2020-05-05 01:00:00,4.430995761510529,36.45958675446414,16.435044559514047,23.674504658741004
2020-05-05 01:30:00,4.436912430578641,36.42078514629457,16.413813973922835,23.657854147898064
2020-05-05 02:00:00,4.411466588607909,36.369173870069964,16.407722962840197,23.663906106908602
2020-05-05 02:30:00,4.371254719907539,36.31491111484332,16.39644369292971,23.66600413866047
2020-05-05 03:00:00,4.336098170617121,36.26572406524584,16.387602711499536,23.66943581199359
2020-05-05 03:30:00,4.329425458944455,36.292715373780254,16.40162985942375,23.682646824468023
2020-05-05 04:00:00,4.312214555987086,36.31380830546402,16.42069703774891,23.705326211557967
2020-05-05 04:30:00,4.286444709799298,36.34965207974592,16.44768304725078,23.73651946216988
2020-05-05 05:00:00,4.249008010096893,36.366123324790756,16.468930536920947,23.767720674143632
2020-05-05 05:30:00,4.160319192970631,36.13473561945658,16.439643827131867,23.79104402044468
2020-05-05 06:00:00,4.07380081588622,35.72586615610414,16.375239890938946,23.79710272853573
2020-05-05 06:30:00,4.138752245672291,35.6664697850125,16.384023305226386,23.761290087210426
2020-05-05 07:00:00,4.288209468982114,35.94075289907541,16.433989100490734,23.70626515523791
2020-05-05 07:30:00,4.319371612005527,36.052899341092484,16.446138126161504,23.703160016635408
2020-05-05 08:00:00,4.357201826430371,36.20446558389439,16.463456575324148,23.70964473531776
2020-05-05 08:30:00,4.313971902864573,36.30117229047202,16.463689657997676,23.728716154038562
2020-05-05 09:00:00,4.196398841435065,36.294329707544236,16.455015669385535,23.74775164884883
2020-05-05 09:30:00,4.242938758874177,36.28206923840225,16.40204581448495,23.66413764334687
2020-05-05 10:00:00,4.279516157177181,36.34039902862523,16.40069835247766,23.643951319108112
2020-05-05 10:30:00,4.371243099712869,36.41533461305533,16.431841294181677,23.648585533408383
2020-05-05 11:00:00,4.390825812460184,36.534196295934585,16.495722450383695,23.727917627086093
2020-05-05 11:30:00,4.406812749992412,36.53047916701571,16.51331842091391,23.764784468996197
2020-05-05 12:00:00,4.480135670187492,36.55225833491825,16.520179121750225,23.762499627192565
2020-05-05 12:30:00,4.4580322855944345,36.502492477508525,16.505518550213754,23.76683244544135
2020-05-05 13:00:00,4.458541687944331,36.44742742912944,16.476097011551015,23.741608850057926
2020-05-05 13:30:00,4.514198142738556,36.425827123177,16.436200293774572,23.678989971464613
2020-05-05 14:00:00,4.52257605455068,36.450924533720716,16.430728153677347,23.66445603411736
2020-05-05 14:30:00,4.481123365893663,36.412407791043954,16.41177874800495,23.65598723384012
2020-05-05 15:00:00,4.480949892737899,36.41417598971265,16.404174643606865,23.637474356392623
2020-05-05 15:30:00,4.315438495988834,36.09454162472542,16.36272668131474,23.666278858983617
2020-05-05 16:00:00,4.144557059554349,35.56967438192778,16.30017250096897,23.68008436352657
2020-05-05 16:30:00,4.192239999991052,35.6715226666835,16.336095968535812,23.671543906842313
2020-05-05 17:00:00,4.21149199179442,35.80953244540226,16.36720386689167,23.66204154151606
2020-05-05 17:30:00,4.258729678741931,35.96060210910507,16.35142935046699,23.621109236998297
2020-05-05 18:00:00,4.395747094991645,36.09583695952618,16.320509875079896,23.535182700179874
2020-05-05 18:30:00,4.370209206252388,36.14290578708113,16.32143079820004,23.53751986292037
2020-05-05 19:00:00,4.352637558721697,36.2119609080173,16.32452459923573,23.536509259516446
2020-05-05 19:30:00,4.298888596877973,36.242317337102875,16.33211532817746,23.55641064175441
2020-05-05 20:00:00,4.289211225536526,36.21185966408893,16.306090343427574,23.528540925844002
2020-05-05 20:30:00,4.289375519842744,36.236343469076566,16.310126829253043,23.533274698352255
2020-05-05 21:00:00,4.325316878595519,36.26587407513418,16.306140892778956,23.521425376913594
2020-05-05 21:30:00,4.282931283757017,36.27536464150408,16.314090555821036,23.547657981426013
2020-05-05 22:00:00,4.249907429740723,36.24396989900822,16.312319254971047,23.550781893661068
2020-05-05 22:30:00,4.257754692817544,36.23406833409581,16.30246596571214,23.53478548685825
2020-05-05 23:00:00,4.239316780194652,36.18795250010853,16.296433495712943,23.5398021815127
2020-05-05 23:30:00,4.226406274681362,36.17948576710405,16.298639465676153,23.544977061623023
2020-05-06 00:00:00,4.234113483907624,36.209725626220326,16.308937126522686,23.549439401410623
2020-05-06 00:30:00,4.234047798683281,36.18685491974,16.319084473502627,23.568108549922037
2020-05-06 01:00:00,4.274648429970025,36.12342588578009,16.315293682904134,23.567685488357217
2020-05-06 01:30:00,4.290493408453553,36.118539488075875,16.325484653470117,23.578985370921288
2020-05-06 02:00:00,4.301435444037117,36.07648901640469,16.32320870864263,23.58011854443377
2020-05-06 02:30:00,4.278273632930699,35.988167235319324,16.321991280405463,23.59967563848766
2020-05-06 03:00:00,4.292732844060091,36.0049430272082,16.32751296521753,23.601357370994407
2020-05-06 03:30:00,4.317998205852073,36.04588975510104,16.330496725827288,23.59202452780279
2020-05-06 04:00:00,4.274011859510325,36.04094916267162,16.332951720569298,23.602983739512396
2020-05-06 04:30:00,4.257822626520739,36.03697622878357,16.3320616494121,23.602260356757963
2020-05-06 05:00:00,4.235978678848681,36.011430845551104,16.32795915277517,23.607036825445466
2020-05-06 05:30:00,4.22695006383649,36.00176499226138,16.32533130982715,23.611338854834074
2020-05-06 06:00:00,4.25613927683483,36.05270017348968,16.339390150074152,23.616026218644134
2020-05-06 06:30:00,4.250366188703174,36.09128010431644,16.347967182728073,23.618699978911422
2020-05-06 07:00:00,4.244262271744203,36.13332936876965,16.34450896358692,23.60540923075453
2020-05-06 07:30:00,4.203622051365438,36.11396981203226,16.345970032556732,23.623902159751566
2020-05-06 08:00:00,4.171791876297203,36.07203500865697,16.344692491743082,23.638314098334696
2020-05-06 08:30:00,4.16506474725109,36.09596038794188,16.344007567052174,23.63827068468123
2020-05-06 09:00:00,4.206618252018028,36.14645511660137,16.34413097129075,23.61969221702747
2020-05-06 09:30:00,4.195960536212938,36.16450862294206,16.359564084602994,23.64513972569534
2020-05-06 10:00:00,4.181218476537995,36.13019257367318,16.36335409773576,23.66126901737767
2020-05-06 10:30:00,4.171978629141653,36.09703183112687,16.359004815298807,23.668929664526527
2020-05-06 11:00:00,4.179059536646527,36.08461017796292,16.356866080600405,23.666342997362843
2020-05-06 11:30:00,4.1614452277957605,36.07958864588848,16.375725403115396,23.697226408721416
2020-05-06 12:00:00,4.156340272099409,36.0933061424455,16.388320243548307,23.715771800436197
2020-05-06 12:30:00,4.126552709987586,36.09998429812669,16.385770585014743,23.721025773427534
2020-05-06 13:00:00,4.0479031495841475,36.070137371647675,16.36561833345123,23.7133324463907
2020-05-06 13:30:00,3.797914673687474,35.53647439048376,16.19091972178767,23.579129711256545
2020-05-06 14:00:00,3.952166806675113,35.122288412532285,15.573673545018064,22.554259139887172
2020-05-06 14:30:00,4.18533891688643,35.2254507892686,15.608126857991323,22.418512236143485
2020-05-06 15:00:00,4.00448792015914,35.54265977600621,16.3934840614225,23.74871903754528
2020-05-06 15:30:00,4.067746444235985,35.812669029256526,16.403881060998778,23.732897592821644
2020-05-06 16:00:00,4.424171181488534,35.98772672990011,16.398655214152022,23.60794776289151
2020-05-06 16:30:00,4.316135433172399,36.158816825447296,16.540474093781047,23.83679830212705
2020-05-06 17:00:00,4.315159089091484,36.135259637019566,16.554142916214,23.890895808755975
2020-05-06 17:30:00,4.382751578448404,36.16043418527798,16.549158755137668,23.88354230510355
2020-05-06 18:00:00,4.424333584482805,36.18937326724584,16.545882615533998,23.883377038181553
2020-05-06 18:30:00,4.514098947621114,36.2476754406439,16.533352478743907,23.845837679355075
2020-05-06 19:00:00,4.582733820729394,36.36273699974641,16.537870073159144,23.822479493112326
2020-05-06 19:30:00,4.60328776374844,36.44009997173815,16.554819471455684,23.822317601653882
2020-05-06 20:00:00,4.587104875322425,36.38611010361355,16.544305584617007,23.815800686155267
2020-05-06 20:30:00,4.5507749359593825,36.302026728115266,16.520516734618695,23.809469612808854
2020-05-06 21:00:00,4.563901719784362,36.320389730982114,16.512468212460192,23.792394114377604
2020-05-06 21:30:00,4.638332885272741,36.38864610181126,16.50762993519483,23.75052242307922
2020-05-06 22:00:00,4.539653711155779,36.49435478580076,16.54298516903108,23.783230890324486
2020-05-06 22:30:00,4.393409945100066,36.53428793929203,16.58442372170421,23.85133694079953
2020-05-06 23:00:00,4.314431339476732,36.53290819965381,16.598467759171676,23.89106890237446
2020-05-06 23:30:00,4.162947558683696,36.531728196257475,16.57930379959748,23.896763815318703
2020-05-07 00:00:00,4.169805179693595,36.568237621315795,16.572980175021108,23.889692904214797
2020-05-07 00:30:00,4.182661158472829,36.554397937926844,16.566131075620397,23.894978260222494
2020-05-07 01:00:00,4.1893597814534616,36.545823007689584,16.55599748888576,23.891594452429256
2020-05-07 01:30:00,4.22287177898312,36.52777849137411,16.543022868760257,23.88048120238811
2020-05-07 02:00:00,4.245156014950916,36.489475368096365,16.517497099687997,23.852836035026513
2020-05-07 02:30:00,4.231243237766196,36.462188810846115,16.50750495550052,23.84456406611618
2020-05-07 03:00:00,4.227207241136721,36.50291596606936,16.520209008519995,23.84688315716756
2020-05-07 03:30:00,4.265284792540827,36.59051552422166,16.538107182959568,23.837896594118714
2020-05-07 04:00:00,4.23507152833367,36.59384757701061,16.543374943803016,23.848168403072666
2020-05-07 04:30:00,4.255648424201946,36.628030272644594,16.53583069655603,23.825918702939664
2020-05-07 05:00:00,4.284590897198933,36.74500907969079,16.57006452824781,23.837503903817908
2020-05-07 05:30:00,4.279898048360271,36.735191516852396,16.567115675044885,23.832817131617304
2020-05-07 06:00:00,4.324266824586001,36.682969601063185,16.545232255796126,23.804039492812866
2020-05-07 06:30:00,4.317629372329014,36.58270315169435,16.522986570361887,23.79674075689835
2020-05-07 07:00:00,4.197773242993432,36.47203065539022,16.539173470331427,23.860531614747323
2020-05-07 07:30:00,4.187591169481351,36.45747013573719,16.551744480869054,23.887161250494717
2020-05-07 08:00:00,4.207449814826567,36.44627615654075,16.55712041559249,23.898938891998146
2020-05-07 08:30:00,4.281986486834142,36.39864273175849,16.55097593607757,23.890044635506914
2020-05-07 09:00:00,4.384997074749947,36.39211421069876,16.56209792174808,23.887808069371232
2020-05-07 09:30:00,4.444686264166334,36.39031814514272,16.576670894550862,23.89624443114864
2020-05-07 10:00:00,4.525469357208884,36.385885474702846,16.574026541082933,23.88132715142657
